date,data_type,interpolated,source,usd_ngn,usdt_ngn_estimate
2014-04-22,interpolated,True,interpolated,168.86,168.86
2014-04-23,interpolated,True,interpolated,168.95,168.95
2014-04-24,interpolated,True,interpolated,169.04,169.04
2014-04-25,interpolated,True,interpolated,169.14,169.14
2014-04-26,interpolated,True,interpolated,169.23,169.23
2014-04-27,interpolated,True,interpolated,169.32,169.32
2014-04-28,interpolated,True,interpolated,169.42,169.42
2014-04-29,interpolated,True,interpolated,169.51,169.51
2014-04-30,interpolated,True,interpolated,169.6,169.6
2014-05-01,interpolated,True,interpolated,169.69,169.69
2014-05-02,interpolated,True,interpolated,169.79,169.79
2014-05-03,interpolated,True,interpolated,169.88,169.88
2014-05-04,interpolated,True,interpolated,169.97,169.97
2014-05-05,interpolated,True,interpolated,170.07,170.07
2014-05-06,interpolated,True,interpolated,170.16,170.16
2014-05-07,interpolated,True,interpolated,170.25,170.25
2014-05-08,interpolated,True,interpolated,170.34,170.34
2014-05-09,interpolated,True,interpolated,170.44,170.44
2014-05-10,interpolated,True,interpolated,170.53,170.53
2014-05-11,interpolated,True,interpolated,170.62,170.62
2014-05-12,interpolated,True,interpolated,170.72,170.72
2014-05-13,interpolated,True,interpolated,170.81,170.81
2014-05-14,interpolated,True,interpolated,170.9,170.9
2014-05-15,interpolated,True,interpolated,170.99,170.99
2014-05-16,interpolated,True,interpolated,171.09,171.09
2014-05-17,interpolated,True,interpolated,171.18,171.18
2014-05-18,interpolated,True,interpolated,171.27,171.27
2014-05-19,interpolated,True,interpolated,171.36,171.36
2014-05-20,interpolated,True,interpolated,171.46,171.46
2014-05-21,interpolated,True,interpolated,171.55,171.55
2014-05-22,interpolated,True,interpolated,171.64,171.64
2014-05-23,interpolated,True,interpolated,171.74,171.74
2014-05-24,interpolated,True,interpolated,171.83,171.83
2014-05-25,interpolated,True,interpolated,171.92,171.92
2014-05-26,interpolated,True,interpolated,172.01,172.01
2014-05-27,interpolated,True,interpolated,172.11,172.11
2014-05-28,interpolated,True,interpolated,172.2,172.2
2014-05-29,interpolated,True,interpolated,172.29,172.29
2014-05-30,interpolated,True,interpolated,172.39,172.39
2014-05-31,interpolated,True,interpolated,172.48,172.48
2014-06-01,interpolated,True,interpolated,172.57,172.57
2014-06-02,interpolated,True,interpolated,172.66,172.66
2014-06-03,interpolated,True,interpolated,172.76,172.76
2014-06-04,interpolated,True,interpolated,172.85,172.85
2014-06-05,interpolated,True,interpolated,172.94,172.94
2014-06-06,interpolated,True,interpolated,173.04,173.04
2014-06-07,interpolated,True,interpolated,173.13,173.13
2014-06-08,interpolated,True,interpolated,173.22,173.22
2014-06-09,interpolated,True,interpolated,173.31,173.31
2014-06-10,interpolated,True,interpolated,173.41,173.41
2014-06-11,interpolated,True,interpolated,173.5,173.5
2014-06-12,interpolated,True,interpolated,173.59,173.59
2014-06-13,interpolated,True,interpolated,173.69,173.69
2014-06-14,interpolated,True,interpolated,173.78,173.78
2014-06-15,interpolated,True,interpolated,173.87,173.87
2014-06-16,interpolated,True,interpolated,173.96,173.96
2014-06-17,interpolated,True,interpolated,174.06,174.06
2014-06-18,interpolated,True,interpolated,174.15,174.15
2014-06-19,interpolated,True,interpolated,174.24,174.24
2014-06-20,interpolated,True,interpolated,174.34,174.34
2014-06-21,interpolated,True,interpolated,174.43,174.43
2014-06-22,interpolated,True,interpolated,174.52,174.52
2014-06-23,interpolated,True,interpolated,174.61,174.61
2014-06-24,interpolated,True,interpolated,174.71,174.71
2014-06-25,interpolated,True,interpolated,174.8,174.8
2014-06-26,interpolated,True,interpolated,174.89,174.89
2014-06-27,interpolated,True,interpolated,174.99,174.99
2014-06-28,interpolated,True,interpolated,175.08,175.08
2014-06-29,interpolated,True,interpolated,175.17,175.17
2014-06-30,interpolated,True,interpolated,175.26,175.26
2014-07-01,interpolated,True,interpolated,175.36,175.36
2014-07-02,interpolated,True,interpolated,175.45,175.45
2014-07-03,interpolated,True,interpolated,175.54,175.54
2014-07-04,interpolated,True,interpolated,175.64,175.64
2014-07-05,interpolated,True,interpolated,175.73,175.73
2014-07-06,interpolated,True,interpolated,175.82,175.82
2014-07-07,interpolated,True,interpolated,175.91,175.91
2014-07-08,interpolated,True,interpolated,176.01,176.01
2014-07-09,interpolated,True,interpolated,176.1,176.1
2014-07-10,interpolated,True,interpolated,176.19,176.19
2014-07-11,interpolated,True,interpolated,176.29,176.29
2014-07-12,interpolated,True,interpolated,176.38,176.38
2014-07-13,interpolated,True,interpolated,176.47,176.47
2014-07-14,interpolated,True,interpolated,176.56,176.56
2014-07-15,interpolated,True,interpolated,176.66,176.66
2014-07-16,interpolated,True,interpolated,176.75,176.75
2014-07-17,interpolated,True,interpolated,176.84,176.84
2014-07-18,interpolated,True,interpolated,176.94,176.94
2014-07-19,interpolated,True,interpolated,177.03,177.03
2014-07-20,interpolated,True,interpolated,177.12,177.12
2014-07-21,interpolated,True,interpolated,177.21,177.21
2014-07-22,interpolated,True,interpolated,177.31,177.31
2014-07-23,interpolated,True,interpolated,177.4,177.4
2014-07-24,interpolated,True,interpolated,177.49,177.49
2014-07-25,interpolated,True,interpolated,177.59,177.59
2014-07-26,interpolated,True,interpolated,177.68,177.68
2014-07-27,interpolated,True,interpolated,177.77,177.77
2014-07-28,interpolated,True,interpolated,177.86,177.86
2014-07-29,interpolated,True,interpolated,177.96,177.96
2014-07-30,interpolated,True,interpolated,178.05,178.05
2014-07-31,interpolated,True,interpolated,178.14,178.14
2014-08-01,interpolated,True,interpolated,178.24,178.24
2014-08-02,interpolated,True,interpolated,178.33,178.33
2014-08-03,interpolated,True,interpolated,178.42,178.42
2014-08-04,interpolated,True,interpolated,178.51,178.51
2014-08-05,interpolated,True,interpolated,178.61,178.61
2014-08-06,interpolated,True,interpolated,178.7,178.7
2014-08-07,interpolated,True,interpolated,178.79,178.79
2014-08-08,interpolated,True,interpolated,178.89,178.89
2014-08-09,interpolated,True,interpolated,178.98,178.98
2014-08-10,interpolated,True,interpolated,179.07,179.07
2014-08-11,interpolated,True,interpolated,179.16,179.16
2014-08-12,interpolated,True,interpolated,179.26,179.26
2014-08-13,interpolated,True,interpolated,179.35,179.35
2014-08-14,interpolated,True,interpolated,179.44,179.44
2014-08-15,interpolated,True,interpolated,179.54,179.54
2014-08-16,interpolated,True,interpolated,179.63,179.63
2014-08-17,interpolated,True,interpolated,179.72,179.72
2014-08-18,interpolated,True,interpolated,179.81,179.81
2014-08-19,interpolated,True,interpolated,179.91,179.91
2014-08-20,interpolated,True,interpolated,180.0,180.0
2014-08-21,interpolated,True,interpolated,180.09,180.09
2014-08-22,interpolated,True,interpolated,180.19,180.19
2014-08-23,interpolated,True,interpolated,180.28,180.28
2014-08-24,interpolated,True,interpolated,180.37,180.37
2014-08-25,interpolated,True,interpolated,180.46,180.46
2014-08-26,interpolated,True,interpolated,180.56,180.56
2014-08-27,interpolated,True,interpolated,180.65,180.65
2014-08-28,interpolated,True,interpolated,180.74,180.74
2014-08-29,interpolated,True,interpolated,180.83,180.83
2014-08-30,interpolated,True,interpolated,180.93,180.93
2014-08-31,interpolated,True,interpolated,181.02,181.02
2014-09-01,interpolated,True,interpolated,181.11,181.11
2014-09-02,interpolated,True,interpolated,181.21,181.21
2014-09-03,interpolated,True,interpolated,181.3,181.3
2014-09-04,interpolated,True,interpolated,181.39,181.39
2014-09-05,interpolated,True,interpolated,181.48,181.48
2014-09-06,interpolated,True,interpolated,181.58,181.58
2014-09-07,interpolated,True,interpolated,181.67,181.67
2014-09-08,interpolated,True,interpolated,181.76,181.76
2014-09-09,interpolated,True,interpolated,181.86,181.86
2014-09-10,interpolated,True,interpolated,181.95,181.95
2014-09-11,interpolated,True,interpolated,182.04,182.04
2014-09-12,interpolated,True,interpolated,182.13,182.13
2014-09-13,interpolated,True,interpolated,182.23,182.23
2014-09-14,interpolated,True,interpolated,182.32,182.32
2014-09-15,interpolated,True,interpolated,182.41,182.41
2014-09-16,interpolated,True,interpolated,182.51,182.51
2014-09-17,interpolated,True,interpolated,182.6,182.6
2014-09-18,interpolated,True,interpolated,182.69,182.69
2014-09-19,interpolated,True,interpolated,182.78,182.78
2014-09-20,interpolated,True,interpolated,182.88,182.88
2014-09-21,interpolated,True,interpolated,182.97,182.97
2014-09-22,interpolated,True,interpolated,183.06,183.06
2014-09-23,interpolated,True,interpolated,183.16,183.16
2014-09-24,interpolated,True,interpolated,183.25,183.25
2014-09-25,interpolated,True,interpolated,183.34,183.34
2014-09-26,interpolated,True,interpolated,183.43,183.43
2014-09-27,interpolated,True,interpolated,183.53,183.53
2014-09-28,interpolated,True,interpolated,183.62,183.62
2014-09-29,interpolated,True,interpolated,183.71,183.71
2014-09-30,interpolated,True,interpolated,183.81,183.81
2014-10-01,interpolated,True,interpolated,183.9,183.9
2014-10-02,interpolated,True,interpolated,183.99,183.99
2014-10-03,interpolated,True,interpolated,184.08,184.08
2014-10-04,interpolated,True,interpolated,184.18,184.18
2014-10-05,interpolated,True,interpolated,184.27,184.27
2014-10-06,interpolated,True,interpolated,184.36,184.36
2014-10-07,interpolated,True,interpolated,184.46,184.46
2014-10-08,interpolated,True,interpolated,184.55,184.55
2014-10-09,interpolated,True,interpolated,184.64,184.64
2014-10-10,interpolated,True,interpolated,184.73,184.73
2014-10-11,interpolated,True,interpolated,184.83,184.83
2014-10-12,interpolated,True,interpolated,184.92,184.92
2014-10-13,interpolated,True,interpolated,185.01,185.01
2014-10-14,interpolated,True,interpolated,185.11,185.11
2014-10-15,interpolated,True,interpolated,185.2,185.2
2014-10-16,interpolated,True,interpolated,185.29,185.29
2014-10-17,interpolated,True,interpolated,185.38,185.38
2014-10-18,interpolated,True,interpolated,185.48,185.48
2014-10-19,interpolated,True,interpolated,185.57,185.57
2014-10-20,interpolated,True,interpolated,185.66,185.66
2014-10-21,interpolated,True,interpolated,185.76,185.76
2014-10-22,interpolated,True,interpolated,185.85,185.85
2014-10-23,interpolated,True,interpolated,185.94,185.94
2014-10-24,interpolated,True,interpolated,186.03,186.03
2014-10-25,interpolated,True,interpolated,186.13,186.13
2014-10-26,interpolated,True,interpolated,186.22,186.22
2014-10-27,interpolated,True,interpolated,186.31,186.31
2014-10-28,interpolated,True,interpolated,186.41,186.41
2014-10-29,interpolated,True,interpolated,186.5,186.5
2014-10-30,interpolated,True,interpolated,186.59,186.59
2014-10-31,interpolated,True,interpolated,186.68,186.68
2014-11-01,interpolated,True,interpolated,186.78,186.78
2014-11-02,interpolated,True,interpolated,186.87,186.87
2014-11-03,interpolated,True,interpolated,186.96,186.96
2014-11-04,interpolated,True,interpolated,187.06,187.06
2014-11-05,interpolated,True,interpolated,187.15,187.15
2014-11-06,interpolated,True,interpolated,187.24,187.24
2014-11-07,interpolated,True,interpolated,187.33,187.33
2014-11-08,interpolated,True,interpolated,187.43,187.43
2014-11-09,interpolated,True,interpolated,187.52,187.52
2014-11-10,interpolated,True,interpolated,187.61,187.61
2014-11-11,interpolated,True,interpolated,187.71,187.71
2014-11-12,interpolated,True,interpolated,187.8,187.8
2014-11-13,interpolated,True,interpolated,187.89,187.89
2014-11-14,interpolated,True,interpolated,187.98,187.98
2014-11-15,interpolated,True,interpolated,188.08,188.08
2014-11-16,interpolated,True,interpolated,188.17,188.17
2014-11-17,interpolated,True,interpolated,188.26,188.26
2014-11-18,interpolated,True,interpolated,188.36,188.36
2014-11-19,interpolated,True,interpolated,188.45,188.45
2014-11-20,interpolated,True,interpolated,188.54,188.54
2014-11-21,interpolated,True,interpolated,188.63,188.63
2014-11-22,interpolated,True,interpolated,188.73,188.73
2014-11-23,interpolated,True,interpolated,188.82,188.82
2014-11-24,interpolated,True,interpolated,188.91,188.91
2014-11-25,interpolated,True,interpolated,189.01,189.01
2014-11-26,interpolated,True,interpolated,189.1,189.1
2014-11-27,interpolated,True,interpolated,189.19,189.19
2014-11-28,interpolated,True,interpolated,189.28,189.28
2014-11-29,interpolated,True,interpolated,189.38,189.38
2014-11-30,interpolated,True,interpolated,189.47,189.47
2014-12-01,interpolated,True,interpolated,189.56,189.56
2014-12-02,interpolated,True,interpolated,189.66,189.66
2014-12-03,interpolated,True,interpolated,189.75,189.75
2014-12-04,interpolated,True,interpolated,189.84,189.84
2014-12-05,interpolated,True,interpolated,189.93,189.93
2014-12-06,interpolated,True,interpolated,190.03,190.03
2014-12-07,interpolated,True,interpolated,190.12,190.12
2014-12-08,interpolated,True,interpolated,190.21,190.21
2014-12-09,interpolated,True,interpolated,190.3,190.3
2014-12-10,interpolated,True,interpolated,190.4,190.4
2014-12-11,interpolated,True,interpolated,190.49,190.49
2014-12-12,interpolated,True,interpolated,190.58,190.58
2014-12-13,interpolated,True,interpolated,190.68,190.68
2014-12-14,interpolated,True,interpolated,190.77,190.77
2014-12-15,interpolated,True,interpolated,190.86,190.86
2014-12-16,interpolated,True,interpolated,190.95,190.95
2014-12-17,interpolated,True,interpolated,191.05,191.05
2014-12-18,interpolated,True,interpolated,191.14,191.14
2014-12-19,interpolated,True,interpolated,191.23,191.23
2014-12-20,interpolated,True,interpolated,191.33,191.33
2014-12-21,interpolated,True,interpolated,191.42,191.42
2014-12-22,interpolated,True,interpolated,191.51,191.51
2014-12-23,interpolated,True,interpolated,191.6,191.6
2014-12-24,interpolated,True,interpolated,191.7,191.7
2014-12-25,interpolated,True,interpolated,191.79,191.79
2014-12-26,interpolated,True,interpolated,191.88,191.88
2014-12-27,interpolated,True,interpolated,191.98,191.98
2014-12-28,interpolated,True,interpolated,192.07,192.07
2014-12-29,interpolated,True,interpolated,192.16,192.16
2014-12-30,interpolated,True,interpolated,192.25,192.25
2014-12-31,interpolated,True,interpolated,192.35,192.35
2015-01-01,yearly_official,False,World Bank,192.440333333333,192.440333333333
2015-01-02,interpolated,True,interpolated,192.61,192.61
2015-01-03,interpolated,True,interpolated,192.77,192.77
2015-01-04,interpolated,True,interpolated,192.94,192.94
2015-01-05,interpolated,True,interpolated,193.11,193.11
2015-01-06,interpolated,True,interpolated,193.28,193.28
2015-01-07,interpolated,True,interpolated,193.44,193.44
2015-01-08,interpolated,True,interpolated,193.61,193.61
2015-01-09,interpolated,True,interpolated,193.78,193.78
2015-01-10,interpolated,True,interpolated,193.95,193.95
2015-01-11,interpolated,True,interpolated,194.11,194.11
2015-01-12,interpolated,True,interpolated,194.28,194.28
2015-01-13,interpolated,True,interpolated,194.45,194.45
2015-01-14,interpolated,True,interpolated,194.61,194.61
2015-01-15,interpolated,True,interpolated,194.78,194.78
2015-01-16,interpolated,True,interpolated,194.95,194.95
2015-01-17,interpolated,True,interpolated,195.12,195.12
2015-01-18,interpolated,True,interpolated,195.28,195.28
2015-01-19,interpolated,True,interpolated,195.45,195.45
2015-01-20,interpolated,True,interpolated,195.62,195.62
2015-01-21,interpolated,True,interpolated,195.79,195.79
2015-01-22,interpolated,True,interpolated,195.95,195.95
2015-01-23,interpolated,True,interpolated,196.12,196.12
2015-01-24,interpolated,True,interpolated,196.29,196.29
2015-01-25,interpolated,True,interpolated,196.45,196.45
2015-01-26,interpolated,True,interpolated,196.62,196.62
2015-01-27,interpolated,True,interpolated,196.79,196.79
2015-01-28,interpolated,True,interpolated,196.96,196.96
2015-01-29,interpolated,True,interpolated,197.12,197.12
2015-01-30,interpolated,True,interpolated,197.29,197.29
2015-01-31,interpolated,True,interpolated,197.46,197.46
2015-02-01,interpolated,True,interpolated,197.63,197.63
2015-02-02,interpolated,True,interpolated,197.79,197.79
2015-02-03,interpolated,True,interpolated,197.96,197.96
2015-02-04,interpolated,True,interpolated,198.13,198.13
2015-02-05,interpolated,True,interpolated,198.29,198.29
2015-02-06,interpolated,True,interpolated,198.46,198.46
2015-02-07,interpolated,True,interpolated,198.63,198.63
2015-02-08,interpolated,True,interpolated,198.8,198.8
2015-02-09,interpolated,True,interpolated,198.96,198.96
2015-02-10,interpolated,True,interpolated,199.13,199.13
2015-02-11,interpolated,True,interpolated,199.3,199.3
2015-02-12,interpolated,True,interpolated,199.47,199.47
2015-02-13,interpolated,True,interpolated,199.63,199.63
2015-02-14,interpolated,True,interpolated,199.8,199.8
2015-02-15,interpolated,True,interpolated,199.97,199.97
2015-02-16,interpolated,True,interpolated,200.13,200.13
2015-02-17,interpolated,True,interpolated,200.3,200.3
2015-02-18,interpolated,True,interpolated,200.47,200.47
2015-02-19,interpolated,True,interpolated,200.64,200.64
2015-02-20,interpolated,True,interpolated,200.8,200.8
2015-02-21,interpolated,True,interpolated,200.97,200.97
2015-02-22,interpolated,True,interpolated,201.14,201.14
2015-02-23,interpolated,True,interpolated,201.31,201.31
2015-02-24,interpolated,True,interpolated,201.47,201.47
2015-02-25,interpolated,True,interpolated,201.64,201.64
2015-02-26,interpolated,True,interpolated,201.81,201.81
2015-02-27,interpolated,True,interpolated,201.97,201.97
2015-02-28,interpolated,True,interpolated,202.14,202.14
2015-03-01,interpolated,True,interpolated,202.31,202.31
2015-03-02,interpolated,True,interpolated,202.48,202.48
2015-03-03,interpolated,True,interpolated,202.64,202.64
2015-03-04,interpolated,True,interpolated,202.81,202.81
2015-03-05,interpolated,True,interpolated,202.98,202.98
2015-03-06,interpolated,True,interpolated,203.15,203.15
2015-03-07,interpolated,True,interpolated,203.31,203.31
2015-03-08,interpolated,True,interpolated,203.48,203.48
2015-03-09,interpolated,True,interpolated,203.65,203.65
2015-03-10,interpolated,True,interpolated,203.81,203.81
2015-03-11,interpolated,True,interpolated,203.98,203.98
2015-03-12,interpolated,True,interpolated,204.15,204.15
2015-03-13,interpolated,True,interpolated,204.32,204.32
2015-03-14,interpolated,True,interpolated,204.48,204.48
2015-03-15,interpolated,True,interpolated,204.65,204.65
2015-03-16,interpolated,True,interpolated,204.82,204.82
2015-03-17,interpolated,True,interpolated,204.99,204.99
2015-03-18,interpolated,True,interpolated,205.15,205.15
2015-03-19,interpolated,True,interpolated,205.32,205.32
2015-03-20,interpolated,True,interpolated,205.49,205.49
2015-03-21,interpolated,True,interpolated,205.65,205.65
2015-03-22,interpolated,True,interpolated,205.82,205.82
2015-03-23,interpolated,True,interpolated,205.99,205.99
2015-03-24,interpolated,True,interpolated,206.16,206.16
2015-03-25,interpolated,True,interpolated,206.32,206.32
2015-03-26,interpolated,True,interpolated,206.49,206.49
2015-03-27,interpolated,True,interpolated,206.66,206.66
2015-03-28,interpolated,True,interpolated,206.83,206.83
2015-03-29,interpolated,True,interpolated,206.99,206.99
2015-03-30,interpolated,True,interpolated,207.16,207.16
2015-03-31,interpolated,True,interpolated,207.33,207.33
2015-04-01,interpolated,True,interpolated,207.49,207.49
2015-04-02,interpolated,True,interpolated,207.66,207.66
2015-04-03,interpolated,True,interpolated,207.83,207.83
2015-04-04,interpolated,True,interpolated,208.0,208.0
2015-04-05,interpolated,True,interpolated,208.16,208.16
2015-04-06,interpolated,True,interpolated,208.33,208.33
2015-04-07,interpolated,True,interpolated,208.5,208.5
2015-04-08,interpolated,True,interpolated,208.67,208.67
2015-04-09,interpolated,True,interpolated,208.83,208.83
2015-04-10,interpolated,True,interpolated,209.0,209.0
2015-04-11,interpolated,True,interpolated,209.17,209.17
2015-04-12,interpolated,True,interpolated,209.33,209.33
2015-04-13,interpolated,True,interpolated,209.5,209.5
2015-04-14,interpolated,True,interpolated,209.67,209.67
2015-04-15,interpolated,True,interpolated,209.84,209.84
2015-04-16,interpolated,True,interpolated,210.0,210.0
2015-04-17,interpolated,True,interpolated,210.17,210.17
2015-04-18,interpolated,True,interpolated,210.34,210.34
2015-04-19,interpolated,True,interpolated,210.5,210.5
2015-04-20,interpolated,True,interpolated,210.67,210.67
2015-04-21,interpolated,True,interpolated,210.84,210.84
2015-04-22,interpolated,True,interpolated,211.01,211.01
2015-04-23,interpolated,True,interpolated,211.17,211.17
2015-04-24,interpolated,True,interpolated,211.34,211.34
2015-04-25,interpolated,True,interpolated,211.51,211.51
2015-04-26,interpolated,True,interpolated,211.68,211.68
2015-04-27,interpolated,True,interpolated,211.84,211.84
2015-04-28,interpolated,True,interpolated,212.01,212.01
2015-04-29,interpolated,True,interpolated,212.18,212.18
2015-04-30,interpolated,True,interpolated,212.34,212.34
2015-05-01,interpolated,True,interpolated,212.51,212.51
2015-05-02,interpolated,True,interpolated,212.68,212.68
2015-05-03,interpolated,True,interpolated,212.85,212.85
2015-05-04,interpolated,True,interpolated,213.01,213.01
2015-05-05,interpolated,True,interpolated,213.18,213.18
2015-05-06,interpolated,True,interpolated,213.35,213.35
2015-05-07,interpolated,True,interpolated,213.52,213.52
2015-05-08,interpolated,True,interpolated,213.68,213.68
2015-05-09,interpolated,True,interpolated,213.85,213.85
2015-05-10,interpolated,True,interpolated,214.02,214.02
2015-05-11,interpolated,True,interpolated,214.18,214.18
2015-05-12,interpolated,True,interpolated,214.35,214.35
2015-05-13,interpolated,True,interpolated,214.52,214.52
2015-05-14,interpolated,True,interpolated,214.69,214.69
2015-05-15,interpolated,True,interpolated,214.85,214.85
2015-05-16,interpolated,True,interpolated,215.02,215.02
2015-05-17,interpolated,True,interpolated,215.19,215.19
2015-05-18,interpolated,True,interpolated,215.36,215.36
2015-05-19,interpolated,True,interpolated,215.52,215.52
2015-05-20,interpolated,True,interpolated,215.69,215.69
2015-05-21,interpolated,True,interpolated,215.86,215.86
2015-05-22,interpolated,True,interpolated,216.02,216.02
2015-05-23,interpolated,True,interpolated,216.19,216.19
2015-05-24,interpolated,True,interpolated,216.36,216.36
2015-05-25,interpolated,True,interpolated,216.53,216.53
2015-05-26,interpolated,True,interpolated,216.69,216.69
2015-05-27,interpolated,True,interpolated,216.86,216.86
2015-05-28,interpolated,True,interpolated,217.03,217.03
2015-05-29,interpolated,True,interpolated,217.2,217.2
2015-05-30,interpolated,True,interpolated,217.36,217.36
2015-05-31,interpolated,True,interpolated,217.53,217.53
2015-06-01,interpolated,True,interpolated,217.7,217.7
2015-06-02,interpolated,True,interpolated,217.86,217.86
2015-06-03,interpolated,True,interpolated,218.03,218.03
2015-06-04,interpolated,True,interpolated,218.2,218.2
2015-06-05,interpolated,True,interpolated,218.37,218.37
2015-06-06,interpolated,True,interpolated,218.53,218.53
2015-06-07,interpolated,True,interpolated,218.7,218.7
2015-06-08,interpolated,True,interpolated,218.87,218.87
2015-06-09,interpolated,True,interpolated,219.04,219.04
2015-06-10,interpolated,True,interpolated,219.2,219.2
2015-06-11,interpolated,True,interpolated,219.37,219.37
2015-06-12,interpolated,True,interpolated,219.54,219.54
2015-06-13,interpolated,True,interpolated,219.7,219.7
2015-06-14,interpolated,True,interpolated,219.87,219.87
2015-06-15,interpolated,True,interpolated,220.04,220.04
2015-06-16,interpolated,True,interpolated,220.21,220.21
2015-06-17,interpolated,True,interpolated,220.37,220.37
2015-06-18,interpolated,True,interpolated,220.54,220.54
2015-06-19,interpolated,True,interpolated,220.71,220.71
2015-06-20,interpolated,True,interpolated,220.88,220.88
2015-06-21,interpolated,True,interpolated,221.04,221.04
2015-06-22,interpolated,True,interpolated,221.21,221.21
2015-06-23,interpolated,True,interpolated,221.38,221.38
2015-06-24,interpolated,True,interpolated,221.54,221.54
2015-06-25,interpolated,True,interpolated,221.71,221.71
2015-06-26,interpolated,True,interpolated,221.88,221.88
2015-06-27,interpolated,True,interpolated,222.05,222.05
2015-06-28,interpolated,True,interpolated,222.21,222.21
2015-06-29,interpolated,True,interpolated,222.38,222.38
2015-06-30,interpolated,True,interpolated,222.55,222.55
2015-07-01,interpolated,True,interpolated,222.72,222.72
2015-07-02,interpolated,True,interpolated,222.88,222.88
2015-07-03,interpolated,True,interpolated,223.05,223.05
2015-07-04,interpolated,True,interpolated,223.22,223.22
2015-07-05,interpolated,True,interpolated,223.38,223.38
2015-07-06,interpolated,True,interpolated,223.55,223.55
2015-07-07,interpolated,True,interpolated,223.72,223.72
2015-07-08,interpolated,True,interpolated,223.89,223.89
2015-07-09,interpolated,True,interpolated,224.05,224.05
2015-07-10,interpolated,True,interpolated,224.22,224.22
2015-07-11,interpolated,True,interpolated,224.39,224.39
2015-07-12,interpolated,True,interpolated,224.56,224.56
2015-07-13,interpolated,True,interpolated,224.72,224.72
2015-07-14,interpolated,True,interpolated,224.89,224.89
2015-07-15,interpolated,True,interpolated,225.06,225.06
2015-07-16,interpolated,True,interpolated,225.22,225.22
2015-07-17,interpolated,True,interpolated,225.39,225.39
2015-07-18,interpolated,True,interpolated,225.56,225.56
2015-07-19,interpolated,True,interpolated,225.73,225.73
2015-07-20,interpolated,True,interpolated,225.89,225.89
2015-07-21,interpolated,True,interpolated,226.06,226.06
2015-07-22,interpolated,True,interpolated,226.23,226.23
2015-07-23,interpolated,True,interpolated,226.4,226.4
2015-07-24,interpolated,True,interpolated,226.56,226.56
2015-07-25,interpolated,True,interpolated,226.73,226.73
2015-07-26,interpolated,True,interpolated,226.9,226.9
2015-07-27,interpolated,True,interpolated,227.06,227.06
2015-07-28,interpolated,True,interpolated,227.23,227.23
2015-07-29,interpolated,True,interpolated,227.4,227.4
2015-07-30,interpolated,True,interpolated,227.57,227.57
2015-07-31,interpolated,True,interpolated,227.73,227.73
2015-08-01,interpolated,True,interpolated,227.9,227.9
2015-08-02,interpolated,True,interpolated,228.07,228.07
2015-08-03,interpolated,True,interpolated,228.24,228.24
2015-08-04,interpolated,True,interpolated,228.4,228.4
2015-08-05,interpolated,True,interpolated,228.57,228.57
2015-08-06,interpolated,True,interpolated,228.74,228.74
2015-08-07,interpolated,True,interpolated,228.9,228.9
2015-08-08,interpolated,True,interpolated,229.07,229.07
2015-08-09,interpolated,True,interpolated,229.24,229.24
2015-08-10,interpolated,True,interpolated,229.41,229.41
2015-08-11,interpolated,True,interpolated,229.57,229.57
2015-08-12,interpolated,True,interpolated,229.74,229.74
2015-08-13,interpolated,True,interpolated,229.91,229.91
2015-08-14,interpolated,True,interpolated,230.07,230.07
2015-08-15,interpolated,True,interpolated,230.24,230.24
2015-08-16,interpolated,True,interpolated,230.41,230.41
2015-08-17,interpolated,True,interpolated,230.58,230.58
2015-08-18,interpolated,True,interpolated,230.74,230.74
2015-08-19,interpolated,True,interpolated,230.91,230.91
2015-08-20,interpolated,True,interpolated,231.08,231.08
2015-08-21,interpolated,True,interpolated,231.25,231.25
2015-08-22,interpolated,True,interpolated,231.41,231.41
2015-08-23,interpolated,True,interpolated,231.58,231.58
2015-08-24,interpolated,True,interpolated,231.75,231.75
2015-08-25,interpolated,True,interpolated,231.91,231.91
2015-08-26,interpolated,True,interpolated,232.08,232.08
2015-08-27,interpolated,True,interpolated,232.25,232.25
2015-08-28,interpolated,True,interpolated,232.42,232.42
2015-08-29,interpolated,True,interpolated,232.58,232.58
2015-08-30,interpolated,True,interpolated,232.75,232.75
2015-08-31,interpolated,True,interpolated,232.92,232.92
2015-09-01,interpolated,True,interpolated,233.09,233.09
2015-09-02,interpolated,True,interpolated,233.25,233.25
2015-09-03,interpolated,True,interpolated,233.42,233.42
2015-09-04,interpolated,True,interpolated,233.59,233.59
2015-09-05,interpolated,True,interpolated,233.75,233.75
2015-09-06,interpolated,True,interpolated,233.92,233.92
2015-09-07,interpolated,True,interpolated,234.09,234.09
2015-09-08,interpolated,True,interpolated,234.26,234.26
2015-09-09,interpolated,True,interpolated,234.42,234.42
2015-09-10,interpolated,True,interpolated,234.59,234.59
2015-09-11,interpolated,True,interpolated,234.76,234.76
2015-09-12,interpolated,True,interpolated,234.93,234.93
2015-09-13,interpolated,True,interpolated,235.09,235.09
2015-09-14,interpolated,True,interpolated,235.26,235.26
2015-09-15,interpolated,True,interpolated,235.43,235.43
2015-09-16,interpolated,True,interpolated,235.59,235.59
2015-09-17,interpolated,True,interpolated,235.76,235.76
2015-09-18,interpolated,True,interpolated,235.93,235.93
2015-09-19,interpolated,True,interpolated,236.1,236.1
2015-09-20,interpolated,True,interpolated,236.26,236.26
